Acelerômetro;X = 62;Y = -13 ;Z = 2198
Acelerômetro;X = 55;Y = -5 ;Z = 2194
Acelerômetro;X = 35;Y = 3 ;Z = 2198
Acelerômetro;X = 37;Y = 9 ;Z = 2198
Acelerômetro;X = 53;Y = 11 ;Z = 2199
Acelerômetro;X = 53;Y = -11 ;Z = 2207
Acelerômetro;X = -923;Y = -314 ;Z = 2269
Acelerômetro;X = -1073;Y = 628 ;Z = 1820
Acelerômetro;X = -455;Y = 882 ;Z = 1689
Acelerômetro;X = -651;Y = 969 ;Z = 1553
Acelerômetro;X = -1275;Y = 1209 ;Z = 1524
Acelerômetro;X = -1049;Y = 1027 ;Z = 1819
Acelerômetro;X = -1127;Y = 459 ;Z = 1648
Acelerômetro;X = -1123;Y = 314 ;Z = 1368
Acelerômetro;X = -1023;Y = 273 ;Z = 1717
Acelerômetro;X = -1079;Y = -401 ;Z = 1744
Acelerômetro;X = -880;Y = -327 ;Z = 1664
Acelerômetro;X = -641;Y = -985 ;Z = 1797
Acelerômetro;X = 357;Y = -879 ;Z = 1824
Acelerômetro;X = 1098;Y = -1091 ;Z = 1587
Acelerômetro;X = 1289;Y = -867 ;Z = 1482
Acelerômetro;X = 1173;Y = -781 ;Z = 1687
Acelerômetro;X = 741;Y = -540 ;Z = 2042
Acelerômetro;X = 585;Y = 201 ;Z = 2460
Acelerômetro;X = 254;Y = 735 ;Z = 1943
Acelerômetro;X = 59;Y = 1277 ;Z = 1632
Acelerômetro;X = -422;Y = 1658 ;Z = 1523
Acelerômetro;X = -813;Y = 1104 ;Z = 1180
Acelerômetro;X = -1335;Y = 900 ;Z = 1282
Acelerômetro;X = -1269;Y = 470 ;Z = 1175
Acelerômetro;X = -969;Y = -295 ;Z = 1410
Acelerômetro;X = -870;Y = -690 ;Z = 1666
Acelerômetro;X = -299;Y = -1124 ;Z = 1826
Acelerômetro;X = 71;Y = -1704 ;Z = 1882
Acelerômetro;X = 193;Y = -1315 ;Z = 1828
Acelerômetro;X = 563;Y = -1065 ;Z = 2193
Acelerômetro;X = 613;Y = -837 ;Z = 2235
Acelerômetro;X = 421;Y = -353 ;Z = 2018
Acelerômetro;X = 34;Y = 116 ;Z = 2543
Acelerômetro;X = -103;Y = 125 ;Z = 2104
Acelerômetro;X = -308;Y = -154 ;Z = 2014
Acelerômetro;X = -457;Y = 114 ;Z = 2220
Acelerômetro;X = -357;Y = 557 ;Z = 2240
Acelerômetro;X = 388;Y = -230 ;Z = 2241
Acelerômetro;X = -1190;Y = 698 ;Z = 2268
Acelerômetro;X = -872;Y = 1056 ;Z = 3438
Acelerômetro;X = 2982;Y = -1106 ;Z = 882
Acelerômetro;X = -534;Y = 219 ;Z = 1514
Acelerômetro;X = -3232;Y = 1671 ;Z = 3851
Acelerômetro;X = 997;Y = -19 ;Z = 2081
Acelerômetro;X = 3604;Y = -1627 ;Z = -665
Acelerômetro;X = -1628;Y = 1013 ;Z = 3000
Acelerômetro;X = -2204;Y = 1645 ;Z = 4731
Acelerômetro;X = 515;Y = 137 ;Z = 2625
Acelerômetro;X = 2603;Y = -1396 ;Z = -221
Acelerômetro;X = -235;Y = 263 ;Z = 1889
Acelerômetro;X = -2124;Y = 1476 ;Z = 3918
Acelerômetro;X = 308;Y = 293 ;Z = 2855
Acelerômetro;X = 2576;Y = -1384 ;Z = -278
Acelerômetro;X = -1108;Y = 942 ;Z = 2869
Acelerômetro;X = 395;Y = -124 ;Z = 2809
Acelerômetro;X = 167;Y = -237 ;Z = 1969
Acelerômetro;X = -627;Y = -234 ;Z = 1994
Acelerômetro;X = -1019;Y = 935 ;Z = 1834
Acelerômetro;X = -932;Y = 1077 ;Z = 1705
Acelerômetro;X = -170;Y = 246 ;Z = 2219
Acelerômetro;X = -60;Y = -838 ;Z = 1887
Acelerômetro;X = -88;Y = -760 ;Z = 2135
Acelerômetro;X = -80;Y = 424 ;Z = 2375
Acelerômetro;X = 56;Y = 606 ;Z = 2000
Acelerômetro;X = -546;Y = 644 ;Z = 2248
Acelerômetro;X = -740;Y = 237 ;Z = 1971
Acelerômetro;X = -892;Y = 297 ;Z = 1742
Acelerômetro;X = -1052;Y = 516 ;Z = 2154
Acelerômetro;X = -119;Y = -390 ;Z = 1928
Acelerômetro;X = 297;Y = -251 ;Z = 2311
Acelerômetro;X = 309;Y = -998 ;Z = 1633
Acelerômetro;X = 776;Y = -530 ;Z = 2022
Acelerômetro;X = 956;Y = -433 ;Z = 1821
Acelerômetro;X = 1121;Y = -126 ;Z = 1546
Acelerômetro;X = 920;Y = 406 ;Z = 2235
Acelerômetro;X = 428;Y = 663 ;Z = 2180
Acelerômetro;X = 153;Y = 164 ;Z = 2111
Acelerômetro;X = -672;Y = 553 ;Z = 2583
Acelerômetro;X = -817;Y = 385 ;Z = 1833
Acelerômetro;X = -911;Y = -9 ;Z = 1728
Acelerômetro;X = -1586;Y = 545 ;Z = 1626
Acelerômetro;X = -1158;Y = 197 ;Z = 1266
Acelerômetro;X = -1500;Y = 877 ;Z = 1543
Acelerômetro;X = -1069;Y = 982 ;Z = 1626
Acelerômetro;X = -664;Y = 74 ;Z = 2156
Acelerômetro;X = -170;Y = -1070 ;Z = 1885
Acelerômetro;X = -141;Y = -1143 ;Z = 1809
Acelerômetro;X = -388;Y = -938 ;Z = 1872
Acelerômetro;X = -492;Y = -188 ;Z = 2108
Acelerômetro;X = -805;Y = 200 ;Z = 2052
Acelerômetro;X = -1071;Y = 380 ;Z = 1880
Acelerômetro;X = -1158;Y = -96 ;Z = 1632
Acelerômetro;X = -1137;Y = -240 ;Z = 1718
Acelerômetro;X = -647;Y = 187 ;Z = 2047
Acelerômetro;X = 91;Y = 151 ;Z = 2620
Acelerômetro;X = 622;Y = 137 ;Z = 2227
Acelerômetro;X = 610;Y = -681 ;Z = 2608
Acelerômetro;X = 407;Y = -952 ;Z = 1776
Acelerômetro;X = 360;Y = -964 ;Z = 1821
Acelerômetro;X = -324;Y = -926 ;Z = 1710
Acelerômetro;X = -1154;Y = -118 ;Z = 1864
Acelerômetro;X = -1149;Y = 90 ;Z = 1664
Acelerômetro;X = -1089;Y = -1 ;Z = 1247
Acelerômetro;X = -843;Y = 707 ;Z = 1728
Acelerômetro;X = -896;Y = 460 ;Z = 2627
Acelerômetro;X = 128;Y = 363 ;Z = 2053
Acelerômetro;X = 342;Y = 500 ;Z = 1811
Acelerômetro;X = 210;Y = 235 ;Z = 1683
Acelerômetro;X = 225;Y = 71 ;Z = 1930
Acelerômetro;X = 104;Y = -31 ;Z = 2424
Acelerômetro;X = -21;Y = 186 ;Z = 2380
Acelerômetro;X = -306;Y = 204 ;Z = 2101
Acelerômetro;X = -267;Y = 60 ;Z = 2135
Acelerômetro;X = 213;Y = -36 ;Z = 2291
Acelerômetro;X = -663;Y = -338 ;Z = 3372
Acelerômetro;X = -57;Y = 74 ;Z = 2405
Acelerômetro;X = 73;Y = -22 ;Z = 1981
Acelerômetro;X = 208;Y = -122 ;Z = 2012
Acelerômetro;X = -74;Y = -124 ;Z = 1792
Acelerômetro;X = -106;Y = 70 ;Z = 2575
Acelerômetro;X = -276;Y = -299 ;Z = 2836
Acelerômetro;X = -168;Y = -414 ;Z = 2225
Acelerômetro;X = -12;Y = -863 ;Z = 1958
Acelerômetro;X = -250;Y = -1327 ;Z = 1563
Acelerômetro;X = -591;Y = -580 ;Z = 1535
Acelerômetro;X = -829;Y = -138 ;Z = 1373
Acelerômetro;X = -1321;Y = 672 ;Z = 1764
Acelerômetro;X = -949;Y = 375 ;Z = 1885
Acelerômetro;X = -1250;Y = 606 ;Z = 1718
Acelerômetro;X = -1168;Y = 947 ;Z = 1528
Acelerômetro;X = -733;Y = 389 ;Z = 1860
Acelerômetro;X = -488;Y = -378 ;Z = 2288
Acelerômetro;X = -880;Y = 468 ;Z = 2141
Acelerômetro;X = -981;Y = 851 ;Z = 2094
Acelerômetro;X = 216;Y = -320 ;Z = 2040
Acelerômetro;X = 825;Y = -933 ;Z = 1576
Acelerômetro;X = 1618;Y = -1196 ;Z = 1527
Acelerômetro;X = 1259;Y = -1066 ;Z = 1059
Acelerômetro;X = 1767;Y = -1003 ;Z = 1139
Acelerômetro;X = 1564;Y = -338 ;Z = 1078
Acelerômetro;X = 1101;Y = -56 ;Z = 1565
Acelerômetro;X = 999;Y = 391 ;Z = 1425
Acelerômetro;X = 491;Y = 659 ;Z = 1595
Acelerômetro;X = -84;Y = 581 ;Z = 2111
Acelerômetro;X = -573;Y = 515 ;Z = 1722
Acelerômetro;X = -940;Y = 355 ;Z = 1729
Acelerômetro;X = -1238;Y = 143 ;Z = 1783
Acelerômetro;X = -1330;Y = 594 ;Z = 1738
Acelerômetro;X = -1204;Y = 173 ;Z = 1053
Acelerômetro;X = -1075;Y = 369 ;Z = 871
Acelerômetro;X = -1109;Y = 204 ;Z = 1441
Acelerômetro;X = -848;Y = 420 ;Z = 1590
Acelerômetro;X = -1367;Y = 658 ;Z = 1126
Acelerômetro;X = -1163;Y = 645 ;Z = 1516
Acelerômetro;X = -1192;Y = 713 ;Z = 1784
Acelerômetro;X = -1391;Y = -443 ;Z = 1572
Acelerômetro;X = -1213;Y = -465 ;Z = 1491
Acelerômetro;X = -869;Y = -752 ;Z = 1678
Acelerômetro;X = -316;Y = -591 ;Z = 2134
Acelerômetro;X = 269;Y = -599 ;Z = 2489
Acelerômetro;X = 979;Y = -315 ;Z = 2936
Acelerômetro;X = 700;Y = -760 ;Z = 2332
Acelerômetro;X = 471;Y = -694 ;Z = 2069
Acelerômetro;X = -80;Y = -584 ;Z = 2071
Acelerômetro;X = -81;Y = -180 ;Z = 2388
Acelerômetro;X = -751;Y = -187 ;Z = 2197
Acelerômetro;X = -954;Y = -752 ;Z = 1938
Acelerômetro;X = -465;Y = -646 ;Z = 2497
Acelerômetro;X = -366;Y = -1191 ;Z = 2270
Acelerômetro;X = 456;Y = -983 ;Z = 1654
Acelerômetro;X = 683;Y = -1368 ;Z = 1584
Acelerômetro;X = 207;Y = -1584 ;Z = 1772
Acelerômetro;X = -47;Y = -1892 ;Z = 1575
Acelerômetro;X = -110;Y = -1618 ;Z = 1305
Acelerômetro;X = 407;Y = -1249 ;Z = 1233
Acelerômetro;X = -84;Y = -1234 ;Z = 2398
Acelerômetro;X = -310;Y = -1303 ;Z = 2700
Acelerômetro;X = 761;Y = -92 ;Z = 2049
Acelerômetro;X = -3566;Y = -1631 ;Z = 8171
Acelerômetro;X = 43;Y = -35 ;Z = 2183
Acelerômetro;X = 214;Y = 97 ;Z = 2346
Acelerômetro;X = -406;Y = -53 ;Z = 2513
Acelerômetro;X = -884;Y = -743 ;Z = 1993
Acelerômetro;X = -861;Y = -658 ;Z = 2000
Acelerômetro;X = -700;Y = -827 ;Z = 2080
Acelerômetro;X = -674;Y = -1268 ;Z = 2307
Acelerômetro;X = -1056;Y = -669 ;Z = 2720
Acelerômetro;X = -647;Y = -203 ;Z = 2457
Acelerômetro;X = -762;Y = -516 ;Z = 1315
Acelerômetro;X = -417;Y = -1103 ;Z = 1419
Acelerômetro;X = 502;Y = -1041 ;Z = 1054
Acelerômetro;X = 734;Y = -1721 ;Z = 1294
Acelerômetro;X = 1411;Y = -1776 ;Z = 1016
Acelerômetro;X = 1501;Y = -1494 ;Z = 447
Acelerômetro;X = 1204;Y = -1797 ;Z = 215
Acelerômetro;X = 847;Y = -1744 ;Z = -83
Acelerômetro;X = 151;Y = -2535 ;Z = 1396
Acelerômetro;X = -327;Y = -1971 ;Z = 1388
Acelerômetro;X = -447;Y = -1043 ;Z = 1813
Acelerômetro;X = -114;Y = 22 ;Z = 1264
Acelerômetro;X = -387;Y = -61 ;Z = 2510
Acelerômetro;X = 109;Y = -649 ;Z = 2687
Acelerômetro;X = 72;Y = -674 ;Z = 2182
Acelerômetro;X = -372;Y = -195 ;Z = 2091
Acelerômetro;X = -354;Y = -1032 ;Z = 1784
Acelerômetro;X = -253;Y = -826 ;Z = 2056
Acelerômetro;X = -582;Y = 553 ;Z = 1483
Acelerômetro;X = -1178;Y = -426 ;Z = 1612
Acelerômetro;X = -591;Y = -898 ;Z = 2098
Acelerômetro;X = -1320;Y = 711 ;Z = 1498
Acelerômetro;X = -1369;Y = -865 ;Z = 2126
Acelerômetro;X = 5;Y = -1011 ;Z = 1251
Acelerômetro;X = 1126;Y = -698 ;Z = 671
Acelerômetro;X = 297;Y = -720 ;Z = 1926
Acelerômetro;X = -774;Y = -993 ;Z = 2483
Acelerômetro;X = -187;Y = -473 ;Z = 1567
Acelerômetro;X = -3969;Y = -5964 ;Z = 1699
Acelerômetro;X = 246;Y = -1108 ;Z = 1201
Acelerômetro;X = 946;Y = -679 ;Z = 1020
Acelerômetro;X = 679;Y = -144 ;Z = 1106
Acelerômetro;X = -95;Y = -16 ;Z = 2210
Acelerômetro;X = -216;Y = 409 ;Z = 1551
Acelerômetro;X = -805;Y = -1346 ;Z = 2232
Acelerômetro;X = -590;Y = -645 ;Z = 1748
Acelerômetro;X = 61;Y = -607 ;Z = 1933
Acelerômetro;X = -146;Y = -509 ;Z = 1981
Acelerômetro;X = 177;Y = -198 ;Z = 2172
Acelerômetro;X = 158;Y = -176 ;Z = 2963
Acelerômetro;X = -224;Y = -712 ;Z = 2577
Acelerômetro;X = -170;Y = -286 ;Z = 2325
Acelerômetro;X = 174;Y = -756 ;Z = 1669
Acelerômetro;X = -414;Y = -714 ;Z = 2484
Acelerômetro;X = 86;Y = -1599 ;Z = 2879
Acelerômetro;X = -422;Y = -671 ;Z = 3515
Acelerômetro;X = -1188;Y = 59 ;Z = 2252
Acelerômetro;X = -466;Y = -848 ;Z = 2477
Acelerômetro;X = -287;Y = -368 ;Z = 1800
Acelerômetro;X = 924;Y = -64 ;Z = 619
Acelerômetro;X = -138;Y = -304 ;Z = 3831
Acelerômetro;X = 432;Y = 132 ;Z = 1448
Acelerômetro;X = 668;Y = 7 ;Z = -180
Acelerômetro;X = -196;Y = -323 ;Z = 4405
Acelerômetro;X = 505;Y = 198 ;Z = 422
Acelerômetro;X = 248;Y = -143 ;Z = 1513
Acelerômetro;X = -313;Y = -885 ;Z = 4425
Acelerômetro;X = 779;Y = 70 ;Z = 296
Acelerômetro;X = -126;Y = -1691 ;Z = 3412
Acelerômetro;X = 599;Y = -1322 ;Z = 931
Acelerômetro;X = 535;Y = -1538 ;Z = 634
Acelerômetro;X = 1305;Y = -1681 ;Z = 361
Acelerômetro;X = 1116;Y = -1639 ;Z = -613
Acelerômetro;X = 1409;Y = -1316 ;Z = -20
Acelerômetro;X = 2344;Y = -542 ;Z = -353
Acelerômetro;X = 1671;Y = -636 ;Z = -1740
Acelerômetro;X = 758;Y = -1607 ;Z = 1380
Acelerômetro;X = -329;Y = -1737 ;Z = 2185
Acelerômetro;X = -813;Y = -1461 ;Z = 2256
Acelerômetro;X = -304;Y = -1375 ;Z = 1174
Acelerômetro;X = 240;Y = -2160 ;Z = 363
Acelerômetro;X = 992;Y = -1325 ;Z = -693
Acelerômetro;X = 1070;Y = -978 ;Z = -888
Acelerômetro;X = 1434;Y = -861 ;Z = -741
Acelerômetro;X = 1407;Y = -1864 ;Z = -448
Acelerômetro;X = 1301;Y = -938 ;Z = -977
Acelerômetro;X = 1129;Y = -1142 ;Z = -266
Acelerômetro;X = 200;Y = -925 ;Z = 1895
Acelerômetro;X = 649;Y = 188 ;Z = 1437
Acelerômetro;X = 54;Y = -239 ;Z = 1501
Acelerômetro;X = -681;Y = 470 ;Z = 2665
Acelerômetro;X = 378;Y = -877 ;Z = 1749
Acelerômetro;X = 441;Y = -1142 ;Z = 1528
Acelerômetro;X = -101;Y = -954 ;Z = 2612
Acelerômetro;X = -1109;Y = -404 ;Z = 2322
Acelerômetro;X = -231;Y = 137 ;Z = 2285
Acelerômetro;X = 701;Y = 690 ;Z = 1560
Acelerômetro;X = 717;Y = 900 ;Z = 1987
Acelerômetro;X = 460;Y = 930 ;Z = 1754
Acelerômetro;X = 1288;Y = 532 ;Z = 1768
Acelerômetro;X = 974;Y = 284 ;Z = 2109
Acelerômetro;X = 929;Y = 85 ;Z = 1942
Acelerômetro;X = 350;Y = -820 ;Z = 2304
Acelerômetro;X = 22;Y = -440 ;Z = 2132
Acelerômetro;X = 194;Y = 268 ;Z = 2094
Acelerômetro;X = 60;Y = -52 ;Z = 2158
Acelerômetro;X = 70;Y = -328 ;Z = 2336
Acelerômetro;X = 418;Y = -380 ;Z = 1981
Acelerômetro;X = -137;Y = -35 ;Z = 2367
Acelerômetro;X = 52;Y = -18 ;Z = 2179
Acelerômetro;X = 44;Y = -15 ;Z = 2199
Acelerômetro;X = 38;Y = -32 ;Z = 2190
Acelerômetro;X = 48;Y = -45 ;Z = 2174
Acelerômetro;X = 37;Y = -24 ;Z = 2201
Acelerômetro;X = 67;Y = -19 ;Z = 2190
Acelerômetro;X = 67;Y = -19 ;Z = 2212
Acelerômetro;X = 49;Y = -31 ;Z = 2205
Acelerômetro;X = 35;Y = -31 ;Z = 2187
Acelerômetro;X = 34;Y = -30 ;Z = 2193
Acelerômetro;X = 54;Y = -9 ;Z = 2187
Acelerômetro;X = 57;Y = -30 ;Z = 2192
Acelerômetro;X = 50;Y = -29 ;Z = 2188
Acelerômetro;X = 55;Y = -40 ;Z = 2215
Acelerômetro;X = 105;Y = -55 ;Z = 2217
Acelerômetro;X = 62;Y = -33 ;Z = 2191
Acelerômetro;X = 74;Y = -47 ;Z = 2185
Acelerômetro;X = 56;Y = -21 ;Z = 2204
Acelerômetro;X = 39;Y = -5 ;Z = 2195
